"x"
50.0000000163588
50.0034674800028
50.0138698709347
50.0312071891546
50.0554794346625
50.0866866074583
50.1248287075421
50.1699057349139
50.2219176895737
50.2808645715215
50.3467463807574
50.4195631172813
50.4993147810933
50.5860013721933
50.6796228905815
50.7801793362578
50.8876707092222
51.0020970094749
51.1234582370157
51.2517543918448
51.3869854739622
51.5291514833679
51.6782524200619
51.8342882840444
51.9972590753152
52.1671647938745
52.3440054397222
52.5277810128585
52.7184915132833
52.9161369409968
53.1207172959989
53.3322325782897
53.5506827878692
53.7760679247375
54.0083879888946
54.2476429803406
54.4938328990754
54.7469577450992
55.007017518412
55.2740122190138
251.066630156712
256.816737188248
263.004137995516
269.618561085302
276.649734964395
284.087388139584
291.921249117655
300.141046405396
308.736508509595
317.69736393704
327.013341194519
336.674168788818
346.669575226725
356.989289015028
367.623038660513
378.56055266997
389.791559550184
401.305787807944
413.092965950036
425.142822483247
437.445085914367
449.98948475018
462.765747497475
475.763602663039
488.97277875366
502.383004276124
515.984007737219
529.765517643731
543.71726250245
557.828970820161
572.090371103652
586.491191859711
601.021161595123
615.670008816678
630.427462031161
645.283249745361
660.227100466065
675.248742700059
690.337904954131
705.48431573507
720.67770354966
735.907796904691
751.164324306949
766.437014263222
781.715595280296
796.98979586496
812.249344524001
827.483969764204
842.683400092359
857.837364015253
872.935590039672
887.967806672404
902.923742420237
917.793125789957
932.565685288353
947.231149422209
961.779246698316
976.19970562346
990.482254704428
1004.61662244801
1018.59253736098
1032.39972795015
1046.02792272229
1059.46685018419
1072.70623884263
1085.73581720441
1098.54531377632
1111.12445706513
1123.46297557764
1135.55059782064
1147.37705230091
1152.74725938984
1138.78501210608
1125.22812967985
1112.06241128454
1099.27427705793
1086.85073590868
1074.77935524956
1063.04823252714
1051.64596842726
1040.56164164442
1029.78478511197
1019.30536359723
1009.11375257285
999.200718282102
989.55739892162
980.175286870826
971.046211901958
962.162325309503
953.516084901994
945.100240803094
936.90782201256
928.932123681003
921.166695055508
913.60532805606
906.242046445359
899.071095557131
892.086932550282
885.284217158411
878.657802906149
872.202728765629
865.914211228103
859.787636767289
853.818554672528
848.002670231175
842.335838240948
836.814056834126
831.433461596618
826.190319965937
821.081025893094
816.102094754309
811.250158499297
806.521961023654
801.914353753617
797.424291432131
793.048828095845
788.785113233204
784.630388114415
780.581982284549
776.637310211576
772.793868081569
769.049230733733
765.401048728367
761.847045541203
758.385014877954
755.012818103226
751.728381778276
748.529695302386
745.414808652907
742.381830219304
739.428924726743
736.554311245053
733.756261279055
731.033096936501
728.383189170044
725.804956089838
723.296861343563
720.857412560805
718.485159858903
716.178694407494
713.936647049163
711.757686973678
709.640520443485
707.583889568182
705.586571125861
703.64737542927
701.765145234868
699.938754692927
698.167108336941
696.449140110654
694.783812431133
693.170115286366
691.607065365941
690.093705223429
688.629102469164
687.212348992162
685.842560209992
684.518874345452
683.240451728971
682.006474125695
680.816144086263
679.668684320334
678.563337091954
677.499363635899
676.476043594177
675.492674471884
674.548571111672
673.643065186104
672.775504707204
671.945253552531
671.151691007172
670.394211321013
669.672223280737
668.985149795981
668.332427499121
667.713506358174
667.127849302337
666.574931859689
666.054241806605
665.565278828456
665.10755419119
664.680590423377
664.283921008365
663.917090086165
663.579652164716
663.271171840214
662.99122352615
662.739391190783
662.515268102723
662.318456584361
662.148567772849
662.005221388393
661.888045509581
661.796676355519
661.730758074537
661.689942539238
661.673889147676
661.68226463045
661.714742863526
661.771004686579
661.850737726684
661.95363622716
662.079400881424
662.227738671653
662.398362712126
662.590992097078
662.805351752914
663.041172294663
663.298189886499
663.576146106236
663.874787813638
268.453677108771
270.197811322243
271.948880463005
273.706884531058
275.471823526401
277.243697449034
279.022506298958
280.808250076172
282.600928780677
284.400542412472
286.207090971557
288.020574457933
289.840992871599
291.668346212556
293.502634480802
295.34385767634
297.192015799167
299.047108849286
300.909136826694
302.778099731393
304.653997563382
306.536830322661
308.426598009231
310.323300623091
312.226938164242
314.137510632683
316.055018028414
317.979460351436
319.910837601748
321.849149779351
323.794396884243
325.746578916427
327.7056958759
329.671747762664
331.644734576718
333.624656318062
335.611512986697
337.605304582623
339.606031105838
341.613692556344
343.62828893414
345.649820239227
347.678286471604
349.713687631271
351.756023718229
353.805294732477
355.861500674015
357.924641542843
359.994717338962
362.071728062372
364.155673713071
366.246554291061
368.344369796341
370.449120228912
372.560805588773
374.679425875924
376.804981090366
378.937471232098
381.07689630112
383.223256297432
385.376551221035
387.536781071928
389.703945850112
391.878045555586
394.05908018835
396.247049748404
398.441954235749
400.643793650384
402.85256799231
405.068277261525
407.290921458031
409.520500581827
411.757014632914
414.000463611291
416.250847516958
418.508166349916
420.772420110164
423.043608797702
425.32173241253
427.606790954649
429.898784424058
432.197712820758
434.503576144747
436.816374396027
439.136107574597
441.462775680458
443.796378713609
446.13691667405
448.484389561781
450.838797376803
453.200140119115
455.568417788718
457.94363038561
460.325777909793
462.714860361267
465.11087774003
467.513830046084
469.923717279428
472.340539440063
474.764296527987
477.194988543202
479.632615485707
482.077177355503
484.528674152589
486.987105876965
489.452472528631
491.924774107588
494.404010613835
496.890182047372
499.3832884082
501.883329696318
504.390305911726
506.904217054424
509.425063124413
511.952844121692
514.487560046261
517.029210898121
519.577796677271
522.133317383711
524.695773017441
527.265163578462
529.841489066773
532.424749482374
535.014944825266
537.612075095447
540.216140292919
542.827140417682
545.445075469734
548.069945449077
550.70175035571
553.340490189634
555.986164950848
558.638774639351
561.298319255146
563.96479879823
566.638213268605
569.31856266627
572.005846991226
574.700066243471
577.401220423007
580.109309529833
582.824333563949
585.546292525356
588.275186414053
591.01101523004
593.753778973318
596.503477643886
599.260111241744
602.023679766892
604.79418321933
